Index,X (m),Y (m),Z (m),Distance (m),Power (dBm),Phase (deg)
1991,5.74819,-3.11356,2.5,14.4435,-77.3254,92.7258
1992,6.24819,-3.11356,2.5,14.6601,-76.8953,0.634432
1993,6.74819,-3.11356,2.5,14.8903,-82.6786,-163.588
1994,7.24819,-3.11356,2.5,15.1336,-77.3189,32.2614
1995,7.74819,-3.11356,2.5,15.3893,-78.6112,-172.07
1996,8.24819,-3.11356,2.5,15.6568,-98.6477,73.4702
1997,8.74819,-3.11356,2.5,15.9354,-78.97,-18.3521
1998,9.24819,-3.11356,2.5,16.2247,-77.2807,-68.2727
1999,-27.2518,-2.61356,2.5,29.7523,-250.0,0.0
2000,-26.7518,-2.61356,2.5,29.3002,-137.799,77.5163
2001,-26.2518,-2.61356,2.5,28.8497,-250.0,0.0
2002,-25.7518,-2.61356,2.5,28.4009,-250.0,0.0
2003,-25.2518,-2.61356,2.5,27.9538,-250.0,0.0
2004,-24.7518,-2.61356,2.5,27.5085,-117.581,108.371
2005,-24.2518,-2.61356,2.5,27.0651,-250.0,0.0
2006,-23.7518,-2.61356,2.5,26.6237,-117.676,37.4906
2007,-23.2518,-2.61356,2.5,26.1845,-119.304,-67.6208
2008,-22.7518,-2.61356,2.5,25.7475,-250.0,0.0
2009,-22.2518,-2.61356,2.5,25.3127,-250.0,0.0
2010,-21.7518,-2.61356,2.5,24.8805,-139.631,50.2
2011,-21.2518,-2.61356,2.5,24.4508,-183.188,92.7332
2012,-20.7518,-2.61356,2.5,24.0239,-114.69,-141.58
2013,-20.2518,-2.61356,2.5,23.5998,-116.932,-8.21837
2014,-19.7518,-2.61356,2.5,23.1788,-250.0,0.0
2015,-19.2518,-2.61356,2.5,22.7609,-250.0,0.0
2016,-18.7518,-2.61356,2.5,22.3464,-126.591,-90.8214
2017,-18.2518,-2.61356,2.5,21.9355,-250.0,0.0
2018,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0
2019,-17.2518,-2.61356,2.5,21.1252,-143.556,177.099
2020,-16.7518,-2.61356,2.5,20.7263,-250.0,0.0
2021,-16.2518,-2.61356,2.5,20.3318,-250.0,0.0
2022,-15.7518,-2.61356,2.5,19.9421,-178.375,71.957
2023,-15.2518,-2.61356,2.5,19.5573,-250.0,0.0
2024,-14.7518,-2.61356,2.5,19.1779,-80.1771,112.029
2025,-14.2518,-2.61356,2.5,18.8042,-90.3174,36.2421
2026,-13.7518,-2.61356,2.5,18.4364,-78.3923,-157.828
2027,-13.2518,-2.61356,2.5,18.075,-81.9267,-154.9
2028,-12.7518,-2.61356,2.5,17.7203,-80.7024,36.428
2029,-12.2518,-2.61356,2.5,17.3727,-80.0492,-57.803
2030,-11.7518,-2.61356,2.5,17.0328,-83.9386,39.6665
2031,-11.2518,-2.61356,2.5,16.7009,-81.5637,157.477
2032,-10.7518,-2.61356,2.5,16.3775,-81.1448,149.853
2033,-10.2518,-2.61356,2.5,16.0632,-74.189,-135.333
2034,-9.75181,-2.61356,2.5,15.7585,-75.5941,4.89384
2035,-9.25181,-2.61356,2.5,15.464,-75.5185,-116.451
2036,-8.75181,-2.61356,2.5,15.1802,-77.1187,150.727
2037,-8.25181,-2.61356,2.5,14.9078,-84.2286,107.442
2038,-7.75181,-2.61356,2.5,14.6474,-76.5717,-7.7169
2039,-7.25181,-2.61356,2.5,14.3997,-78.8459,-30.2143
2040,-6.75181,-2.61356,2.5,14.1653,-76.0122,-112.282
2041,-6.25181,-2.61356,2.5,13.9448,-79.4717,65.8778
2042,-5.75181,-2.61356,2.5,13.7391,-77.1413,-138.672
2043,-5.25181,-2.61356,2.5,13.5487,-72.9371,-13.7674
2044,-4.75181,-2.61356,2.5,13.3742,-77.5105,42.2696
2045,-4.25181,-2.61356,2.5,13.2164,-76.5346,-161.386
2046,-3.75181,-2.61356,2.5,13.0759,-83.0961,-51.1746
2047,-3.25181,-2.61356,2.5,12.9531,-79.9312,-117.802
2048,-2.75181,-2.61356,2.5,12.8486,-75.7581,36.1086
2049,-2.25181,-2.61356,2.5,12.7628,-76.1949,-37.9941
2050,-1.75181,-2.61356,2.5,12.6962,-77.3132,101.056
2051,-1.25181,-2.61356,2.5,12.649,-79.622,7.98167
2052,-0.751808,-2.61356,2.5,12.6214,-76.6456,87.8689
2053,-0.251808,-2.61356,2.5,12.6137,-77.5976,-48.8189
2054,0.248192,-2.61356,2.5,12.6257,-76.3745,-28.3502
2055,0.748192,-2.61356,2.5,12.6575,-78.9469,126.199
2056,1.24819,-2.61356,2.5,12.7089,-79.0157,90.4341
2057,1.74819,-2.61356,2.5,12.7797,-77.1313,-142.263
2058,2.24819,-2.61356,2.5,12.8695,-76.3273,145.521
2059,2.74819,-2.61356,2.5,12.978,-80.1381,-106.684
2060,3.24819,-2.61356,2.5,13.1046,-78.0839,-142.836
2061,3.74819,-2.61356,2.5,13.249,-79.3199,14.313
2062,4.24819,-2.61356,2.5,13.4104,-77.8149,13.6102
2063,4.74819,-2.61356,2.5,13.5884,-80.7456,-98.9872
2064,5.24819,-2.61356,2.5,13.7821,-86.7625,102.217
2065,5.74819,-2.61356,2.5,13.9911,-81.8467,-179.838
2066,6.24819,-2.61356,2.5,14.2146,-77.0841,-116.011
2067,6.74819,-2.61356,2.5,14.4519,-82.8025,-141.637
2068,7.24819,-2.61356,2.5,14.7025,-77.7102,-158.603
2069,7.74819,-2.61356,2.5,14.9655,-80.4575,-153.744
2070,8.24819,-2.61356,2.5,15.2404,-76.6901,-141.271
2071,8.74819,-2.61356,2.5,15.5266,-75.1845,-125.886
2072,9.24819,-2.61356,2.5,15.8233,-77.6177,-50.1229
2073,-27.2518,-2.11356,2.5,29.5438,-250.0,0.0
2074,-26.7518,-2.11356,2.5,29.0884,-125.284,148.439
2075,-26.2518,-2.11356,2.5,28.6346,-250.0,0.0
2076,-25.7518,-2.11356,2.5,28.1823,-148.918,130.341
2077,-25.2518,-2.11356,2.5,27.7317,-117.493,-13.8689
2078,-24.7518,-2.11356,2.5,27.2828,-250.0,0.0
2079,-24.2518,-2.11356,2.5,26.8357,-250.0,0.0
2080,-23.7518,-2.11356,2.5,26.3905,-119.861,141.63
2081,-23.2518,-2.11356,2.5,25.9473,-123.312,-19.6058
2082,-22.7518,-2.11356,2.5,25.5062,-250.0,0.0
2083,-22.2518,-2.11356,2.5,25.0673,-250.0,0.0
2084,-21.7518,-2.11356,2.5,24.6308,-164.392,-77.9333
2085,-21.2518,-2.11356,2.5,24.1967,-134.533,-66.9258
2086,-20.7518,-2.11356,2.5,23.7652,-250.0,0.0
2087,-20.2518,-2.11356,2.5,23.3364,-250.0,0.0
2088,-19.7518,-2.11356,2.5,22.9105,-250.0,0.0
2089,-19.2518,-2.11356,2.5,22.4877,-123.635,-5.85498
2090,-18.7518,-2.11356,2.5,22.068,-250.0,0.0
2091,-18.2518,-2.11356,2.5,21.6518,-250.0,0.0
2092,-17.7518,-2.11356,2.5,21.2393,-138.086,93.4232
2093,-17.2518,-2.11356,2.5,20.8305,-250.0,0.0
2094,-16.7518,-2.11356,2.5,20.4258,-250.0,0.0
2095,-16.2518,-2.11356,2.5,20.0254,-165.719,-175.574
2096,-15.7518,-2.11356,2.5,19.6296,-250.0,0.0
2097,-15.2518,-2.11356,2.5,19.2387,-250.0,0.0
2098,-14.7518,-2.11356,2.5,18.8528,-78.1929,74.2555
2099,-14.2518,-2.11356,2.5,18.4725,-79.8367,-108.869
2100,-13.7518,-2.11356,2.5,18.098,-78.9898,-111.716
2101,-13.2518,-2.11356,2.5,17.7297,-77.5242,85.0551
2102,-12.7518,-2.11356,2.5,17.3679,-99.0882,-104.339
2103,-12.2518,-2.11356,2.5,17.0132,-95.6934,-54.5839
2104,-11.7518,-2.11356,2.5,16.6659,-89.7487,63.7525
2105,-11.2518,-2.11356,2.5,16.3266,-76.5678,-163.724
2106,-10.7518,-2.11356,2.5,15.9956,-75.8044,0.0185409
2107,-10.2518,-2.11356,2.5,15.6737,-75.0316,-66.4284
2108,-9.75181,-2.11356,2.5,15.3613,-76.6668,-67.8737
2109,-9.25181,-2.11356,2.5,15.0589,-75.1149,10.5413
2110,-8.75181,-2.11356,2.5,14.7674,-73.8988,144.862
2111,-8.25181,-2.11356,2.5,14.4872,-80.6168,-54.7083
2112,-7.75181,-2.11356,2.5,14.2191,-75.2548,120.857
2113,-7.25181,-2.11356,2.5,13.9638,-83.4711,-37.5472
2114,-6.75181,-2.11356,2.5,13.7219,-73.8067,23.7477
2115,-6.25181,-2.11356,2.5,13.4943,-75.0236,113.734
2116,-5.75181,-2.11356,2.5,13.2815,-77.9802,130.767
2117,-5.25181,-2.11356,2.5,13.0844,-75.6947,68.5885
2118,-4.75181,-2.11356,2.5,12.9037,-78.4378,-132.079
2119,-4.25181,-2.11356,2.5,12.7401,-75.1097,-78.4615
2120,-3.75181,-2.11356,2.5,12.5942,-76.0225,173.151
2121,-3.25181,-2.11356,2.5,12.4667,-78.4415,-127.68
2122,-2.75181,-2.11356,2.5,12.3581,-78.6584,127.377
2123,-2.25181,-2.11356,2.5,12.2689,-79.1087,161.227
2124,-1.75181,-2.11356,2.5,12.1996,-77.6751,10.9967
2125,-1.25181,-2.11356,2.5,12.1505,-78.7789,-9.68753
2126,-0.751808,-2.11356,2.5,12.1218,-77.4682,94.9631
2127,-0.251808,-2.11356,2.5,12.1137,-76.7077,-24.9238
2128,0.248192,-2.11356,2.5,12.1262,-76.5672,-21.2822
2129,0.748192,-2.11356,2.5,12.1593,-78.1106,93.5992
2130,1.24819,-2.11356,2.5,12.2128,-77.9722,-19.9045
2131,1.74819,-2.11356,2.5,12.2864,-77.0341,43.2509
2132,2.24819,-2.11356,2.5,12.3798,-77.4434,-127.706
2133,2.74819,-2.11356,2.5,12.4926,-76.2806,-162.398
2134,3.24819,-2.11356,2.5,12.6241,-76.6816,4.58579
2135,3.74819,-2.11356,2.5,12.7739,-76.5611,29.048
2136,4.24819,-2.11356,2.5,12.9412,-76.4299,-135.929
2137,4.74819,-2.11356,2.5,13.1255,-76.4758,-48.6142
2138,5.24819,-2.11356,2.5,13.3261,-74.3468,-69.0493
2139,5.74819,-2.11356,2.5,13.5421,-76.9584,164.047
2140,6.24819,-2.11356,2.5,13.7728,-73.7823,31.6395
2141,6.74819,-2.11356,2.5,14.0177,-82.0681,135.065
2142,7.24819,-2.11356,2.5,14.2758,-80.3308,-65.9117
2143,7.74819,-2.11356,2.5,14.5466,-79.0919,39.6959
2144,8.24819,-2.11356,2.5,14.8293,-81.4542,-154.879
2145,8.74819,-2.11356,2.5,15.1232,-76.4489,-15.9355
2146,9.24819,-2.11356,2.5,15.4277,-75.0335,-149.476
2147,-27.2518,-1.61356,2.5,29.3423,-250.0,0.0
2148,-26.7518,-1.61356,2.5,28.8838,-134.816,-68.3868
2149,-26.2518,-1.61356,2.5,28.4267,-250.0,0.0
2150,-25.7518,-1.61356,2.5,27.9711,-117.456,-138.339
2151,-25.2518,-1.61356,2.5,27.517,-117.438,-170.427
2152,-24.7518,-1.61356,2.5,27.0645,-250.0,0.0
2153,-24.2518,-1.61356,2.5,26.6138,-250.0,0.0
2154,-23.7518,-1.61356,2.5,26.1648,-124.248,179.548
2155,-23.2518,-1.61356,2.5,25.7177,-250.0,0.0
2156,-22.7518,-1.61356,2.5,25.2726,-250.0,0.0
2157,-22.2518,-1.61356,2.5,24.8296,-155.765,101.161
2158,-21.7518,-1.61356,2.5,24.3888,-132.911,103.632
2159,-21.2518,-1.61356,2.5,23.9503,-250.0,0.0
2160,-20.7518,-1.61356,2.5,23.5142,-250.0,0.0
2161,-20.2518,-1.61356,2.5,23.0808,-250.0,0.0
2162,-19.7518,-1.61356,2.5,22.6501,-121.101,30.7173
2163,-19.2518,-1.61356,2.5,22.2223,-250.0,0.0
2164,-18.7518,-1.61356,2.5,21.7976,-250.0,0.0
2165,-18.2518,-1.61356,2.5,21.3761,-133.508,-41.2616
2166,-17.7518,-1.61356,2.5,20.9581,-250.0,0.0
2167,-17.2518,-1.61356,2.5,20.5438,-250.0,0.0
2168,-16.7518,-1.61356,2.5,20.1333,-156.158,-116.339
2169,-16.2518,-1.61356,2.5,19.727,-250.0,0.0
2170,-15.7518,-1.61356,2.5,19.3251,-250.0,0.0
2171,-15.2518,-1.61356,2.5,18.9278,-250.0,0.0
2172,-14.7518,-1.61356,2.5,18.5355,-80.1463,-113.753
2173,-14.2518,-1.61356,2.5,18.1485,-78.8604,-149.534
2174,-13.7518,-1.61356,2.5,17.7672,-78.4706,76.2519
2175,-13.2518,-1.61356,2.5,17.3919,-87.7287,119.2
2176,-12.7518,-1.61356,2.5,17.023,-75.9717,-119.789
2177,-12.2518,-1.61356,2.5,16.6609,-78.2873,-125.825
2178,-11.7518,-1.61356,2.5,16.3061,-78.7205,26.8732
2179,-11.2518,-1.61356,2.5,15.9591,-78.1407,4.85307
2180,-10.7518,-1.61356,2.5,15.6204,-76.0101,45.0781
2181,-10.2518,-1.61356,2.5,15.2905,-76.1121,-167.062
2182,-9.75181,-1.61356,2.5,14.9701,-76.2625,68.8687
2183,-9.25181,-1.61356,2.5,14.6598,-73.7677,-0.204361
2184,-8.75181,-1.61356,2.5,14.3601,-73.7548,5.08086
2185,-8.25181,-1.61356,2.5,14.0718,-79.418,16.719
2186,-7.75181,-1.61356,2.5,13.7956,-76.2737,101.917
2187,-7.25181,-1.61356,2.5,13.5323,-87.5667,119.672
2188,-6.75181,-1.61356,2.5,13.2826,-72.8212,111.898
2189,-6.25181,-1.61356,2.5,13.0473,-75.8168,56.6082
2190,-5.75181,-1.61356,2.5,12.8271,-75.2134,-78.1076
2191,-5.25181,-1.61356,2.5,12.623,-82.1833,54.7833
2192,-4.75181,-1.61356,2.5,12.4356,-76.0327,52.8931
2193,-4.25181,-1.61356,2.5,12.2657,-75.9358,-87.7328
2194,-3.75181,-1.61356,2.5,12.1141,-78.4038,-26.8649
2195,-3.25181,-1.61356,2.5,11.9814,-75.9943,-178.519
2196,-2.75181,-1.61356,2.5,11.8684,-77.3766,-160.781
2197,-2.25181,-1.61356,2.5,11.7755,-76.4578,2.15216
2198,-1.75181,-1.61356,2.5,11.7033,-77.0375,-87.2282
2199,-1.25181,-1.61356,2.5,11.652,-76.8785,-45.3902
2200,-0.751808,-1.61356,2.5,11.6221,-75.9547,104.569
2201,-0.251808,-1.61356,2.5,11.6137,-75.6067,-7.80882
2202,0.248192,-1.61356,2.5,11.6268,-76.0685,-37.893
2203,0.748192,-1.61356,2.5,11.6613,-77.0627,64.7456
2204,1.24819,-1.61356,2.5,11.7171,-77.097,-100.148
2205,1.74819,-1.61356,2.5,11.7938,-76.2045,-173.7
2206,2.24819,-1.61356,2.5,11.891,-75.261,-85.1866
2207,2.74819,-1.61356,2.5,12.0084,-77.4659,115.061
2208,3.24819,-1.61356,2.5,12.1452,-75.4756,141.245
2209,3.74819,-1.61356,2.5,12.3008,-79.097,-34.7089
2210,4.24819,-1.61356,2.5,12.4745,-78.4675,-4.9082
2211,4.74819,-1.61356,2.5,12.6656,-75.822,-94.2558
2212,5.24819,-1.61356,2.5,12.8732,-79.7851,50.9638
2213,5.74819,-1.61356,2.5,13.0967,-77.7916,91.4451
2214,6.24819,-1.61356,2.5,13.3352,-83.2032,64.5273
2215,6.74819,-1.61356,2.5,13.5879,-77.4136,-87.3023
2216,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338
2217,7.74819,-1.61356,2.5,14.1329,-77.1934,65.633
2218,8.24819,-1.61356,2.5,14.4237,-79.779,-41.372
2219,8.74819,-1.61356,2.5,14.7257,-82.4103,-121.922
2220,9.24819,-1.61356,2.5,15.0383,-93.5162,-140.877
2221,-27.2518,-1.11356,2.5,29.148,-250.0,0.0
2222,-26.7518,-1.11356,2.5,28.6864,-250.0,0.0
2223,-26.2518,-1.11356,2.5,28.2261,-250.0,0.0
2224,-25.7518,-1.11356,2.5,27.7672,-117.643,53.4394
2225,-25.2518,-1.11356,2.5,27.3097,-167.792,-120.151
2226,-24.7518,-1.11356,2.5,26.8538,-250.0,0.0
2227,-24.2518,-1.11356,2.5,26.3994,-125.252,17.3003
2228,-23.7518,-1.11356,2.5,25.9467,-132.825,152.763
2229,-23.2518,-1.11356,2.5,25.4958,-250.0,0.0
2230,-22.7518,-1.11356,2.5,25.0468,-250.0,0.0
2231,-22.2518,-1.11356,2.5,24.5997,-131.494,-86.5752
2232,-21.7518,-1.11356,2.5,24.1547,-123.44,-139.437
2233,-21.2518,-1.11356,2.5,23.7119,-250.0,0.0
2234,-20.7518,-1.11356,2.5,23.2714,-250.0,0.0
2235,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783
2236,-19.7518,-1.11356,2.5,22.3979,-250.0,0.0
2237,-19.2518,-1.11356,2.5,21.9651,-250.0,0.0
2238,-18.7518,-1.11356,2.5,21.5354,-129.635,134.012
2239,-18.2518,-1.11356,2.5,21.1087,-250.0,0.0
2240,-17.7518,-1.11356,2.5,20.6852,-250.0,0.0
2241,-17.2518,-1.11356,2.5,20.2653,-148.583,-109.527
2242,-16.7518,-1.11356,2.5,19.8491,-158.309,129.198
2243,-16.2518,-1.11356,2.5,19.4368,-250.0,0.0
2244,-15.7518,-1.11356,2.5,19.0288,-250.0,0.0
2245,-15.2518,-1.11356,2.5,18.6252,-250.0,0.0
2246,-14.7518,-1.11356,2.5,18.2264,-76.605,157.424
2247,-14.2518,-1.11356,2.5,17.8327,-79.8876,-26.0231
2248,-13.7518,-1.11356,2.5,17.4445,-76.6792,29.6936
2249,-13.2518,-1.11356,2.5,17.0621,-86.5261,-107.56
2250,-12.7518,-1.11356,2.5,16.6859,-78.3418,-54.2719
2251,-12.2518,-1.11356,2.5,16.3163,-82.017,120.938
2252,-11.7518,-1.11356,2.5,15.9539,-78.5344,132.808
2253,-11.2518,-1.11356,2.5,15.599,-79.2237,-86.977
2254,-10.7518,-1.11356,2.5,15.2523,-84.2094,179.559
2255,-10.2518,-1.11356,2.5,14.9143,-81.4648,171.675
2256,-9.75181,-1.11356,2.5,14.5856,-92.4133,65.0555
2257,-9.25181,-1.11356,2.5,14.2669,-81.1489,159.784
2258,-8.75181,-1.11356,2.5,13.9588,-77.5517,40.0917
2259,-8.25181,-1.11356,2.5,13.6621,-82.4192,-44.8807
2260,-7.75181,-1.11356,2.5,13.3775,-74.4049,-80.1528
2261,-7.25181,-1.11356,2.5,13.1057,-82.9705,111.167
2262,-6.75181,-1.11356,2.5,12.8477,-77.2201,63.961
2263,-6.25181,-1.11356,2.5,12.6043,-75.5316,-93.5137
2264,-5.75181,-1.11356,2.5,12.3763,-82.4668,-80.3862
2265,-5.25181,-1.11356,2.5,12.1645,-75.1148,-24.669
2266,-4.75181,-1.11356,2.5,11.9699,-76.135,164.392
2267,-4.25181,-1.11356,2.5,11.7934,-77.2865,-146.577
2268,-3.75181,-1.11356,2.5,11.6356,-77.8016,74.7763
2269,-3.25181,-1.11356,2.5,11.4974,-77.3632,102.157
2270,-2.75181,-1.11356,2.5,11.3796,-77.4576,-101.211
2271,-2.25181,-1.11356,2.5,11.2827,-75.5747,178.999
2272,-1.75181,-1.11356,2.5,11.2073,-75.1558,-173.443
2273,-1.25181,-1.11356,2.5,11.1538,-78.2877,-67.1121
2274,-0.751808,-1.11356,2.5,11.1225,-78.7745,99.4884
2275,-0.251808,-1.11356,2.5,11.1137,-78.441,7.32644
2276,0.248192,-1.11356,2.5,11.1274,-75.0782,-32.1059
2277,0.748192,-1.11356,2.5,11.1634,-77.5707,19.0696
2278,1.24819,-1.11356,2.5,11.2217,-77.9953,141.925
2279,1.74819,-1.11356,2.5,11.3018,-74.6733,-16.4816
2280,2.24819,-1.11356,2.5,11.4032,-78.5346,-49.3575
2281,2.74819,-1.11356,2.5,11.5255,-77.1696,20.0422
2282,3.24819,-1.11356,2.5,11.668,-76.4066,-152.701
2283,3.74819,-1.11356,2.5,11.8298,-76.6378,-139.963
2284,4.24819,-1.11356,2.5,12.0104,-76.4178,83.0555
2285,4.74819,-1.11356,2.5,12.2087,-75.4494,111.483
2286,5.24819,-1.11356,2.5,12.424,-73.1879,23.8315
2287,5.74819,-1.11356,2.5,12.6554,-79.1377,164.278
2288,6.24819,-1.11356,2.5,12.9021,-73.6241,-93.1657
2289,6.74819,-1.11356,2.5,13.1631,-79.883,-21.2771
2290,7.24819,-1.11356,2.5,13.4377,-76.6162,-36.3308
2291,7.74819,-1.11356,2.5,13.725,-76.8232,-49.8402
2292,8.24819,-1.11356,2.5,14.0243,-78.5077,-7.06935
2293,8.74819,-1.11356,2.5,14.3347,-75.9695,29.1235
2294,9.24819,-1.11356,2.5,14.6556,-75.7571,154.264
2295,-27.2518,-0.613562,2.5,28.9611,-250.0,0.0
2296,-26.7518,-0.613562,2.5,28.4964,-250.0,0.0
2297,-26.2518,-0.613562,2.5,28.033,-117.885,-84.5945
2298,-25.7518,-0.613562,2.5,27.5709,-250.0,0.0
2299,-25.2518,-0.613562,2.5,27.1101,-250.0,0.0
2300,-24.7518,-0.613562,2.5,26.6507,-126.33,-146.3
2301,-24.2518,-0.613562,2.5,26.1929,-134.724,-18.4111
2302,-23.7518,-0.613562,2.5,25.7365,-148.203,62.7227
2303,-23.2518,-0.613562,2.5,25.2819,-250.0,0.0
2304,-22.7518,-0.613562,2.5,24.829,-130.246,82.4821
2305,-22.2518,-0.613562,2.5,24.3779,-122.875,24.0869
2306,-21.7518,-0.613562,2.5,23.9287,-250.0,0.0
2307,-21.2518,-0.613562,2.5,23.4817,-114.858,-173.666
2308,-20.7518,-0.613562,2.5,23.0368,-117.036,-37.4022
2309,-20.2518,-0.613562,2.5,22.5942,-250.0,0.0
2310,-19.7518,-0.613562,2.5,22.154,-250.0,0.0
2311,-19.2518,-0.613562,2.5,21.7164,-126.334,-99.7909
2312,-18.7518,-0.613562,2.5,21.2816,-250.0,0.0
2313,-18.2518,-0.613562,2.5,20.8497,-250.0,0.0
2314,-17.7518,-0.613562,2.5,20.421,-250.0,0.0
2315,-17.2518,-0.613562,2.5,19.9955,-150.375,148.58
2316,-16.7518,-0.613562,2.5,19.5735,-250.0,0.0
2317,-16.2518,-0.613562,2.5,19.1553,-250.0,0.0
2318,-15.7518,-0.613562,2.5,18.7412,-250.0,0.0
2319,-15.2518,-0.613562,2.5,18.3313,-250.0,0.0
2320,-14.7518,-0.613562,2.5,17.9259,-80.9024,-145.803
2321,-14.2518,-0.613562,2.5,17.5255,-88.651,104.393
2322,-13.7518,-0.613562,2.5,17.1303,-78.6236,52.0685
2323,-13.2518,-0.613562,2.5,16.7407,-78.2832,143.961
2324,-12.7518,-0.613562,2.5,16.3571,-84.2173,73.5515
2325,-12.2518,-0.613562,2.5,15.9799,-80.2061,104.111
2326,-11.7518,-0.613562,2.5,15.6097,-78.1127,-4.40664
2327,-11.2518,-0.613562,2.5,15.2468,-77.7445,-32.2252
2328,-10.7518,-0.613562,2.5,14.8919,-87.2123,134.992
2329,-10.2518,-0.613562,2.5,14.5456,-92.5642,11.4203
2330,-9.75181,-0.613562,2.5,14.2084,-79.6295,123.946
2331,-9.25181,-0.613562,2.5,13.881,-80.7294,144.289
2332,-8.75181,-0.613562,2.5,13.5641,-82.1385,-89.044
2333,-8.25181,-0.613562,2.5,13.2585,-80.3951,111.546
2334,-7.75181,-0.613562,2.5,12.9651,-74.1108,-118.692
2335,-7.25181,-0.613562,2.5,12.6845,-75.3168,110.066
2336,-6.75181,-0.613562,2.5,12.4177,-75.6179,-164.814
2337,-6.25181,-0.613562,2.5,12.1657,-74.1812,-99.7239
2338,-5.75181,-0.613562,2.5,11.9293,-75.9434,-84.7253
2339,-5.25181,-0.613562,2.5,11.7095,-74.6089,94.3937
2340,-4.75181,-0.613562,2.5,11.5072,-77.8514,173.32
2341,-4.25181,-0.613562,2.5,11.3234,-75.9879,66.0033
2342,-3.75181,-0.613562,2.5,11.159,-77.4778,130.56
2343,-3.25181,-0.613562,2.5,11.0149,-75.7971,-25.0841
2344,-2.75181,-0.613562,2.5,10.8918,-74.8779,-87.8683
2345,-2.25181,-0.613562,2.5,10.7905,-78.2333,-49.6156
2346,-1.75181,-0.613562,2.5,10.7116,-76.362,58.0527
2347,-1.25181,-0.613562,2.5,10.6557,-75.271,-125.789
2348,-0.751808,-0.613562,2.5,10.6229,-78.3383,96.7708
2349,-0.251808,-0.613562,2.5,10.6137,-75.9571,32.3123
2350,0.248192,-0.613562,2.5,10.628,-76.3176,-51.6995
2351,0.748192,-0.613562,2.5,10.6658,-74.6661,-50.0678
2352,1.24819,-0.613562,2.5,10.7267,-74.3045,-4.55636
2353,1.74819,-0.613562,2.5,10.8105,-75.9313,90.728
2354,2.24819,-0.613562,2.5,10.9165,-76.7384,-60.7672
2355,2.74819,-0.613562,2.5,11.0442,-79.2,-146.35
2356,3.24819,-0.613562,2.5,11.1927,-76.4663,-104.612
2357,3.74819,-0.613562,2.5,11.3614,-78.6757,48.4873
2358,4.24819,-0.613562,2.5,11.5493,-79.4091,48.8592
2359,4.74819,-0.613562,2.5,11.7554,-77.3539,-153.885
2360,5.24819,-0.613562,2.5,11.9789,-77.9885,-86.9224
2361,5.74819,-0.613562,2.5,12.2187,-80.5298,-177.71
2362,6.24819,-0.613562,2.5,12.474,-78.9779,11.5022
2363,6.74819,-0.613562,2.5,12.7438,-76.2083,-177.916
2364,7.24819,-0.613562,2.5,13.0272,-78.4274,-119.96
2365,7.74819,-0.613562,2.5,13.3234,-77.5775,2.96781
2366,8.24819,-0.613562,2.5,13.6314,-75.3777,138.687
2367,8.74819,-0.613562,2.5,13.9506,-75.4812,-54.0876
2368,9.24819,-0.613562,2.5,14.2802,-80.9216,167.625
2369,-27.2518,-0.113562,2.5,28.7816,-250.0,0.0
2370,-26.7518,-0.113562,2.5,28.314,-250.0,0.0
2371,-26.2518,-0.113562,2.5,27.8476,-117.616,63.1213
2372,-25.7518,-0.113562,2.5,27.3823,-250.0,0.0
2373,-25.2518,-0.113562,2.5,26.9183,-250.0,0.0
2374,-24.7518,-0.113562,2.5,26.4556,-132.944,-153.55
2375,-24.2518,-0.113562,2.5,25.9943,-250.0,0.0
2376,-23.7518,-0.113562,2.5,25.5344,-250.0,0.0
2377,-23.2518,-0.113562,2.5,25.0761,-151.484,6.9498
2378,-22.7518,-0.113562,2.5,24.6194,-122.364,-172.97
2379,-22.2518,-0.113562,2.5,24.1644,-250.0,0.0
2380,-21.7518,-0.113562,2.5,23.7112,-250.0,0.0
2381,-21.2518,-0.113562,2.5,23.2599,-250.0,0.0
2382,-20.7518,-0.113562,2.5,22.8107,-250.0,0.0
2383,-20.2518,-0.113562,2.5,22.3637,-250.0,0.0
2384,-19.7518,-0.113562,2.5,21.9189,-123.504,-21.7132
2385,-19.2518,-0.113562,2.5,21.4765,-250.0,0.0
2386,-18.7518,-0.113562,2.5,21.0367,-250.0,0.0
2387,-18.2518,-0.113562,2.5,20.5997,-250.0,0.0
2388,-17.7518,-0.113562,2.5,20.1656,-143.932,116.591
2389,-17.2518,-0.113562,2.5,19.7346,-250.0,0.0
2390,-16.7518,-0.113562,2.5,19.307,-250.0,0.0
2391,-16.2518,-0.113562,2.5,18.8829,-177.342,20.3158
2392,-15.7518,-0.113562,2.5,18.4626,-250.0,0.0
2393,-15.2518,-0.113562,2.5,18.0464,-250.0,0.0
2394,-14.7518,-0.113562,2.5,17.6345,-80.0028,-108.424
2395,-14.2518,-0.113562,2.5,17.2273,-75.404,140.958
2396,-13.7518,-0.113562,2.5,16.8251,-82.1331,-157.447
2397,-13.2518,-0.113562,2.5,16.4282,-78.0089,137.666
2398,-12.7518,-0.113562,2.5,16.0372,-76.3826,-103.741
2399,-12.2518,-0.113562,2.5,15.6523,-84.6891,-162.64
