N,X,Y,Z,Distance,Power (dBm),Phase (deg),Angle
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,124
3234.0,-1.75181,5.38644,2.5,4.8349,-69.7837,-65.6305,124
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,124
715.0,-3.25181,-11.6136,2.5,21.8134,-82.6838,49.5759,124
693.0,-14.2518,-11.6136,2.5,25.7224,-123.599,-132.99,124
613.0,-17.2518,-12.1136,2.5,27.86,-107.829,52.1131,124
917.0,-13.2518,-10.1136,2.5,23.9198,-101.447,56.7743,124
774.0,-10.7518,-11.1136,2.5,23.5564,-97.2765,125.25,124
853.0,-8.25181,-10.6136,2.5,22.0921,-107.571,-154.947,124
121.0,-4.25181,-15.6136,2.5,25.9158,-85.9347,-133.371,124
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,124
475.0,-12.2518,-13.1136,2.5,26.0182,-98.2881,141.042,124
478.0,-10.7518,-13.1136,2.5,25.3645,-101.604,162.688,124
258.0,-9.75181,-14.6136,2.5,26.3639,-100.387,-37.9144,124
1701.0,8.74819,-5.11356,2.5,17.6179,-102.998,-167.005,124
1530.0,-2.75181,-6.11356,2.5,16.2982,-80.6085,-63.185,124
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,124
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.9735,57.2613,124
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.8622,-73.606,124
1218.0,-10.7518,-8.11356,2.5,20.9099,-106.697,96.5742,124
1052.0,-19.7518,-9.11356,2.5,27.2668,-102.88,99.96,124
2633.0,-6.25181,1.38644,2.5,10.4666,-74.2623,-73.2976,125
2642.0,-1.75181,1.38644,2.5,8.73412,-75.6517,-147.526,125
2648.0,1.24819,1.38644,2.5,8.75259,-74.0249,39.2233,125
2654.0,4.24819,1.38644,2.5,9.74326,-76.5963,-82.0951,125
2573.0,0.748192,0.886438,2.5,9.17429,-77.6752,124.899,125
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,125
2707.0,-6.25181,1.88644,2.5,10.0592,-75.7108,131.097,125
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,125
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,125
2235.0,-20.2518,-1.11356,2.5,22.8333,-102.654,13.5931,125
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,125
2223.0,-26.2518,-1.11356,2.5,28.2261,-102.376,115.694,125
2276.0,0.248192,-1.11356,2.5,11.1274,-74.8806,-30.5423,125
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,125
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,125
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,125
3167.0,1.74819,4.88644,2.5,5.51061,-70.5351,-106.428,125
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,125
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,125
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,125
715.0,-3.25181,-11.6136,2.5,21.8134,-83.1704,50.9039,125
693.0,-14.2518,-11.6136,2.5,25.7224,-124.926,-126.873,125
613.0,-17.2518,-12.1136,2.5,27.86,-107.862,7.98422,125
917.0,-13.2518,-10.1136,2.5,23.9198,-103.902,56.4533,125
774.0,-10.7518,-11.1136,2.5,23.5564,-97.6043,123.545,125
853.0,-8.25181,-10.6136,2.5,22.0921,-122.646,74.2905,125
121.0,-4.25181,-15.6136,2.5,25.9158,-85.765,-135.186,125
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,125
475.0,-12.2518,-13.1136,2.5,26.0182,-98.2753,141.776,125
478.0,-10.7518,-13.1136,2.5,25.3645,-100.517,161.205,125
258.0,-9.75181,-14.6136,2.5,26.3639,-100.674,-37.2423,125
1701.0,8.74819,-5.11356,2.5,17.6179,-93.0411,62.9361,125
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.7758,-72.6857,125
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,125
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.4755,57.4633,125
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.5334,-72.1343,125
1218.0,-10.7518,-8.11356,2.5,20.9099,-107.949,162.105,125
1052.0,-19.7518,-9.11356,2.5,27.2668,-102.291,79.1057,125
2633.0,-6.25181,1.38644,2.5,10.4666,-74.1168,-72.0028,126
2642.0,-1.75181,1.38644,2.5,8.73412,-76.0213,-146.761,126
2648.0,1.24819,1.38644,2.5,8.75259,-74.2701,38.495,126
2654.0,4.24819,1.38644,2.5,9.74326,-76.6639,-82.6615,126
2573.0,0.748192,0.886438,2.5,9.17429,-77.0766,121.629,126
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,126
2707.0,-6.25181,1.88644,2.5,10.0592,-76.1273,126.364,126
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,126
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,126
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,126
2223.0,-26.2518,-1.11356,2.5,28.2261,-99.178,-44.5042,126
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,126
2276.0,0.248192,-1.11356,2.5,11.1274,-75.1132,-29.0422,126
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,126
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,126
3167.0,1.74819,4.88644,2.5,5.51061,-70.443,-106.025,126
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,126
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,126
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,126
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,126
715.0,-3.25181,-11.6136,2.5,21.8134,-81.7138,53.006,126
693.0,-14.2518,-11.6136,2.5,25.7224,-122.963,-128.113,126
613.0,-17.2518,-12.1136,2.5,27.86,-109.492,26.1518,126
917.0,-13.2518,-10.1136,2.5,23.9198,-101.748,70.6327,126
774.0,-10.7518,-11.1136,2.5,23.5564,-97.4915,122.813,126
853.0,-8.25181,-10.6136,2.5,22.0921,-122.646,74.2905,126
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7941,-135.465,126
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,126
475.0,-12.2518,-13.1136,2.5,26.0182,-98.4062,141.924,126
478.0,-10.7518,-13.1136,2.5,25.3645,-100.593,171.708,126
258.0,-9.75181,-14.6136,2.5,26.3639,-100.907,-40.7104,126
1701.0,8.74819,-5.11356,2.5,17.6179,-85.9462,93.2174,126
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.7227,-55.3766,126
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,126
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.6977,57.3974,126
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.8486,-73.3399,126
1218.0,-10.7518,-8.11356,2.5,20.9099,-102.495,69.7485,126
1052.0,-19.7518,-9.11356,2.5,27.2668,-104.924,81.7182,126
2633.0,-6.25181,1.38644,2.5,10.4666,-74.3153,-74.3234,127
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,127
2648.0,1.24819,1.38644,2.5,8.75259,-74.234,40.8592,127
2654.0,4.24819,1.38644,2.5,9.74326,-76.7335,-82.1519,127
2573.0,0.748192,0.886438,2.5,9.17429,-77.4372,123.979,127
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,127
2707.0,-6.25181,1.88644,2.5,10.0592,-76.2382,126.119,127
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,127
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,127
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,127
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,127
2223.0,-26.2518,-1.11356,2.5,28.2261,-104.721,-68.9671,127
2276.0,0.248192,-1.11356,2.5,11.1274,-75.1441,-30.511,127
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,127
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,127
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,127
3167.0,1.74819,4.88644,2.5,5.51061,-70.5676,-105.839,127
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,127
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6308,-66.3896,127
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,127
715.0,-3.25181,-11.6136,2.5,21.8134,-83.6114,54.6835,127
693.0,-14.2518,-11.6136,2.5,25.7224,-129.549,-138.916,127
613.0,-17.2518,-12.1136,2.5,27.86,-109.492,26.1518,127
917.0,-13.2518,-10.1136,2.5,23.9198,-102.543,57.7303,127
774.0,-10.7518,-11.1136,2.5,23.5564,-97.5305,122.553,127
853.0,-8.25181,-10.6136,2.5,22.0921,-122.646,74.2905,127
121.0,-4.25181,-15.6136,2.5,25.9158,-85.867,-132.643,127
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,127
475.0,-12.2518,-13.1136,2.5,26.0182,-98.0406,140.825,127
478.0,-10.7518,-13.1136,2.5,25.3645,-101.69,169.998,127
258.0,-9.75181,-14.6136,2.5,26.3639,-99.5536,-43.8563,127
1701.0,8.74819,-5.11356,2.5,17.6179,-85.6287,128.176,127
1530.0,-2.75181,-6.11356,2.5,16.2982,-78.7977,-68.3197,127
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,127
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.5487,57.4628,127
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.7757,-75.4483,127
1218.0,-10.7518,-8.11356,2.5,20.9099,-98.2135,125.311,127
1052.0,-19.7518,-9.11356,2.5,27.2668,-104.924,81.7182,127
2633.0,-6.25181,1.38644,2.5,10.4666,-73.6541,-78.7817,128
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9687,-146.754,128
2648.0,1.24819,1.38644,2.5,8.75259,-74.0329,39.4464,128
2654.0,4.24819,1.38644,2.5,9.74326,-76.5963,-82.0951,128
2573.0,0.748192,0.886438,2.5,9.17429,-77.1881,126.005,128
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,128
2707.0,-6.25181,1.88644,2.5,10.0592,-75.7844,129.332,128
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,128
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,128
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,128
2223.0,-26.2518,-1.11356,2.5,28.2261,-250.0,0.0,128
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,128
2276.0,0.248192,-1.11356,2.5,11.1274,-74.8804,-30.5536,128
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,128
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,128
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,128
3167.0,1.74819,4.88644,2.5,5.51061,-70.4929,-106.195,128
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,128
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,128
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,128
715.0,-3.25181,-11.6136,2.5,21.8134,-81.7629,58.1755,128
693.0,-14.2518,-11.6136,2.5,25.7224,-119.298,178.065,128
613.0,-17.2518,-12.1136,2.5,27.86,-109.492,26.1518,128
917.0,-13.2518,-10.1136,2.5,23.9198,-102.994,59.9213,128
774.0,-10.7518,-11.1136,2.5,23.5564,-97.5606,122.406,128
853.0,-8.25181,-10.6136,2.5,22.0921,-122.646,74.2905,128
121.0,-4.25181,-15.6136,2.5,25.9158,-85.2827,-133.755,128
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,128
475.0,-12.2518,-13.1136,2.5,26.0182,-98.8097,143.848,128
478.0,-10.7518,-13.1136,2.5,25.3645,-101.531,151.862,128
258.0,-9.75181,-14.6136,2.5,26.3639,-100.104,-28.8281,128
1701.0,8.74819,-5.11356,2.5,17.6179,-85.3412,162.375,128
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.6904,-71.2635,128
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,128
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.4102,61.0655,128
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.4266,-68.4195,128
1218.0,-10.7518,-8.11356,2.5,20.9099,-115.351,96.6752,128
1052.0,-19.7518,-9.11356,2.5,27.2668,-104.512,77.354,128
2633.0,-6.25181,1.38644,2.5,10.4666,-73.6492,-71.1674,129
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,129
2648.0,1.24819,1.38644,2.5,8.75259,-74.366,41.1807,129
2654.0,4.24819,1.38644,2.5,9.74326,-76.5391,-82.7076,129
2573.0,0.748192,0.886438,2.5,9.17429,-77.2025,126.061,129
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,129
2707.0,-6.25181,1.88644,2.5,10.0592,-76.5952,135.655,129
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,129
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,129
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,129
2223.0,-26.2518,-1.11356,2.5,28.2261,-102.307,-40.5448,129
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,129
2276.0,0.248192,-1.11356,2.5,11.1274,-74.7295,-29.449,129
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,129
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,129
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,129
3167.0,1.74819,4.88644,2.5,5.51061,-70.4705,-105.343,129
3189.0,-24.2518,5.38644,2.5,24.3865,-148.0,-112.93,129
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,129
3234.0,-1.75181,5.38644,2.5,4.8349,-69.4562,-65.5735,129
715.0,-3.25181,-11.6136,2.5,21.8134,-83.0375,51.0631,129
693.0,-14.2518,-11.6136,2.5,25.7224,-117.769,-177.475,129
613.0,-17.2518,-12.1136,2.5,27.86,-113.26,21.2725,129
917.0,-13.2518,-10.1136,2.5,23.9198,-104.182,60.819,129
774.0,-10.7518,-11.1136,2.5,23.5564,-97.5309,122.557,129
853.0,-8.25181,-10.6136,2.5,22.0921,-122.646,74.2905,129
121.0,-4.25181,-15.6136,2.5,25.9158,-85.1688,-136.258,129
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,129
475.0,-12.2518,-13.1136,2.5,26.0182,-97.7669,145.85,129
478.0,-10.7518,-13.1136,2.5,25.3645,-99.2113,164.829,129
258.0,-9.75181,-14.6136,2.5,26.3639,-99.2307,-45.6256,129
1701.0,8.74819,-5.11356,2.5,17.6179,-89.4316,-112.294,129
1530.0,-2.75181,-6.11356,2.5,16.2982,-78.3016,-63.9092,129
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,129
1756.0,-0.751808,-4.61356,2.5,14.6204,-77.1531,59.9813,129
1828.0,-1.75181,-4.11356,2.5,14.1875,-78.3233,-71.7062,129
1218.0,-10.7518,-8.11356,2.5,20.9099,-138.374,-22.9996,129
1052.0,-19.7518,-9.11356,2.5,27.2668,-105.037,80.6892,129
2633.0,-6.25181,1.38644,2.5,10.4666,-73.2307,-76.7025,130
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9569,-146.133,130
2648.0,1.24819,1.38644,2.5,8.75259,-74.2405,40.1664,130
2654.0,4.24819,1.38644,2.5,9.74326,-76.6215,-81.7501,130
2573.0,0.748192,0.886438,2.5,9.17429,-77.3098,123.678,130
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,130
2707.0,-6.25181,1.88644,2.5,10.0592,-76.1401,127.055,130
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,130
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,130
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,130
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,130
2223.0,-26.2518,-1.11356,2.5,28.2261,-250.0,0.0,130
2276.0,0.248192,-1.11356,2.5,11.1274,-75.0782,-32.1059,130
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,130
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,130
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,130
3167.0,1.74819,4.88644,2.5,5.51061,-70.4462,-106.034,130
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,130
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,130
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,130
715.0,-3.25181,-11.6136,2.5,21.8134,-81.9913,62.1282,130
693.0,-14.2518,-11.6136,2.5,25.7224,-123.599,-132.99,130
613.0,-17.2518,-12.1136,2.5,27.86,-109.492,26.1518,130
917.0,-13.2518,-10.1136,2.5,23.9198,-103.936,54.1857,130
774.0,-10.7518,-11.1136,2.5,23.5564,-97.5309,122.557,130
853.0,-8.25181,-10.6136,2.5,22.0921,-122.646,74.2905,130
121.0,-4.25181,-15.6136,2.5,25.9158,-85.0373,-135.037,130
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,130
475.0,-12.2518,-13.1136,2.5,26.0182,-98.2955,142.086,130
478.0,-10.7518,-13.1136,2.5,25.3645,-101.389,150.474,130
258.0,-9.75181,-14.6136,2.5,26.3639,-102.973,-49.1789,130
1701.0,8.74819,-5.11356,2.5,17.6179,-92.5652,73.8386,130
1530.0,-2.75181,-6.11356,2.5,16.2982,-82.2261,-58.4524,130
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,130
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.9981,53.6525,130
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.2584,-73.2021,130
1218.0,-10.7518,-8.11356,2.5,20.9099,-137.226,-4.6879,130
1052.0,-19.7518,-9.11356,2.5,27.2668,-104.924,81.7182,130
2633.0,-6.25181,1.38644,2.5,10.4666,-73.492,-78.2016,131
2642.0,-1.75181,1.38644,2.5,8.73412,-76.0118,-143.688,131
2648.0,1.24819,1.38644,2.5,8.75259,-74.2894,38.9883,131
2654.0,4.24819,1.38644,2.5,9.74326,-76.5963,-82.0951,131
2573.0,0.748192,0.886438,2.5,9.17429,-77.5082,122.185,131
2902.0,-19.7518,3.38644,2.5,20.54,-143.75,9.07324,131
2707.0,-6.25181,1.88644,2.5,10.0592,-77.0288,128.816,131
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,131
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,131
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,131
2223.0,-26.2518,-1.11356,2.5,28.2261,-129.302,-84.7908,131
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,131
2276.0,0.248192,-1.11356,2.5,11.1274,-74.8634,-31.0222,131
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,131
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,131
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,131
3167.0,1.74819,4.88644,2.5,5.51061,-70.4606,-105.866,131
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,131
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,131
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6166,-64.8218,131
715.0,-3.25181,-11.6136,2.5,21.8134,-83.3213,50.9492,131
693.0,-14.2518,-11.6136,2.5,25.7224,-109.711,-168.473,131
613.0,-17.2518,-12.1136,2.5,27.86,-109.492,26.1518,131
917.0,-13.2518,-10.1136,2.5,23.9198,-103.946,56.9456,131
774.0,-10.7518,-11.1136,2.5,23.5564,-97.5309,122.557,131
853.0,-8.25181,-10.6136,2.5,22.0921,-122.646,74.2905,131
121.0,-4.25181,-15.6136,2.5,25.9158,-85.5451,-129.782,131
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,131
475.0,-12.2518,-13.1136,2.5,26.0182,-97.5347,147.597,131
478.0,-10.7518,-13.1136,2.5,25.3645,-101.389,163.474,131
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,131
1701.0,8.74819,-5.11356,2.5,17.6179,-89.2076,-158.716,131
1530.0,-2.75181,-6.11356,2.5,16.2982,-78.7637,-60.6686,131
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,131
1756.0,-0.751808,-4.61356,2.5,14.6204,-77.2564,60.8308,131
1828.0,-1.75181,-4.11356,2.5,14.1875,-78.3527,-76.9822,131
1218.0,-10.7518,-8.11356,2.5,20.9099,-120.298,-61.9627,131
1052.0,-19.7518,-9.11356,2.5,27.2668,-105.009,79.9617,131
2633.0,-6.25181,1.38644,2.5,10.4666,-73.248,-76.2367,132
2642.0,-1.75181,1.38644,2.5,8.73412,-76.0415,-145.736,132
2648.0,1.24819,1.38644,2.5,8.75259,-74.2405,40.1664,132
2654.0,4.24819,1.38644,2.5,9.74326,-76.669,-82.0573,132
2573.0,0.748192,0.886438,2.5,9.17429,-77.173,125.594,132
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,132
2707.0,-6.25181,1.88644,2.5,10.0592,-76.9907,129.578,132
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,132
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,132
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,132
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,132
2223.0,-26.2518,-1.11356,2.5,28.2261,-117.76,170.132,132
2276.0,0.248192,-1.11356,2.5,11.1274,-74.9058,-28.6412,132
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,132
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,132
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,132
3167.0,1.74819,4.88644,2.5,5.51061,-70.443,-106.025,132
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,132
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,132
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,132
715.0,-3.25181,-11.6136,2.5,21.8134,-82.3318,55.8828,132
693.0,-14.2518,-11.6136,2.5,25.7224,-123.599,-132.99,132
613.0,-17.2518,-12.1136,2.5,27.86,-112.287,68.0678,132
917.0,-13.2518,-10.1136,2.5,23.9198,-103.901,56.456,132
774.0,-10.7518,-11.1136,2.5,23.5564,-98.2181,117.882,132
853.0,-8.25181,-10.6136,2.5,22.0921,-122.646,74.2905,132
121.0,-4.25181,-15.6136,2.5,25.9158,-86.2829,-138.242,132
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,132
475.0,-12.2518,-13.1136,2.5,26.0182,-99.6117,144.656,132
478.0,-10.7518,-13.1136,2.5,25.3645,-101.23,161.527,132
258.0,-9.75181,-14.6136,2.5,26.3639,-99.9025,-47.4916,132
1701.0,8.74819,-5.11356,2.5,17.6179,-85.6965,144.783,132
1530.0,-2.75181,-6.11356,2.5,16.2982,-78.6754,-64.3519,132
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,132
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.2441,64.4742,132
1828.0,-1.75181,-4.11356,2.5,14.1875,-78.7469,-75.906,132
1218.0,-10.7518,-8.11356,2.5,20.9099,-115.803,-98.4042,132
1052.0,-19.7518,-9.11356,2.5,27.2668,-104.924,81.7182,132
2633.0,-6.25181,1.38644,2.5,10.4666,-73.8392,-71.8925,133
2642.0,-1.75181,1.38644,2.5,8.73412,-76.3214,-143.897,133
2648.0,1.24819,1.38644,2.5,8.75259,-74.1152,40.9123,133
2654.0,4.24819,1.38644,2.5,9.74326,-76.5963,-82.0951,133
2573.0,0.748192,0.886438,2.5,9.17429,-77.2316,124.112,133
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,133
2707.0,-6.25181,1.88644,2.5,10.0592,-76.3997,128.08,133
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,133
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,133
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,133
2223.0,-26.2518,-1.11356,2.5,28.2261,-250.0,0.0,133
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,133
2276.0,0.248192,-1.11356,2.5,11.1274,-75.0882,-28.9318,133
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,133
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,133
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,133
3167.0,1.74819,4.88644,2.5,5.51061,-70.471,-106.42,133
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,133
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6086,-65.1403,133
3189.0,-24.2518,5.38644,2.5,24.3865,-127.047,-38.4327,133
715.0,-3.25181,-11.6136,2.5,21.8134,-82.3889,58.6089,133
693.0,-14.2518,-11.6136,2.5,25.7224,-123.599,-132.99,133
613.0,-17.2518,-12.1136,2.5,27.86,-117.126,58.7772,133
917.0,-13.2518,-10.1136,2.5,23.9198,-101.901,70.9216,133
774.0,-10.7518,-11.1136,2.5,23.5564,-97.5309,122.557,133
853.0,-8.25181,-10.6136,2.5,22.0921,-122.646,74.2905,133
121.0,-4.25181,-15.6136,2.5,25.9158,-85.6605,-130.84,133
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,133
475.0,-12.2518,-13.1136,2.5,26.0182,-97.1007,142.143,133
478.0,-10.7518,-13.1136,2.5,25.3645,-100.591,158.923,133
258.0,-9.75181,-14.6136,2.5,26.3639,-99.4664,-31.6489,133
1701.0,8.74819,-5.11356,2.5,17.6179,-89.7405,101.337,133
1530.0,-2.75181,-6.11356,2.5,16.2982,-80.1291,-55.0438,133
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,133
1756.0,-0.751808,-4.61356,2.5,14.6204,-77.0389,59.5843,133
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.537,-78.3689,133
1218.0,-10.7518,-8.11356,2.5,20.9099,-112.836,-30.7261,133
1052.0,-19.7518,-9.11356,2.5,27.2668,-104.924,81.7182,133
2633.0,-6.25181,1.38644,2.5,10.4666,-73.3673,-76.3855,134
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,134
2648.0,1.24819,1.38644,2.5,8.75259,-74.3929,39.8969,134
2654.0,4.24819,1.38644,2.5,9.74326,-76.4935,-81.3658,134
2573.0,0.748192,0.886438,2.5,9.17429,-77.0336,123.286,134
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,134
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4291,132.851,134
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,134
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,134
